"","Group","Individual","DOB","Sex.x","TestDate","binary","AgeAtTesting","AgeClasstest","context","Task","Total","Correct","Number experiment","Time start","Time end","Stop for external facotrs","...7","interrupted","duration","duration.z","GroupSize","Groupsize.z","month","season"
"3846","Liffie","Lulu",2015-10-01,"F",2019-08-10,0,3.86027397260274,"Juvenile","Sanctuary",NA,0,NA,79,1899-12-31 14:29:31,1899-12-31 15:22:09,"No",NA,"No",52.6333333333333,0.13317440912063,21,-0.646148864967049,8,"winter"
"3847","Liffie","Marley",2016-11-01,"M",2019-08-10,0,2.77260273972603,"Juvenile","Sanctuary",NA,0,NA,79,1899-12-31 14:29:31,1899-12-31 15:22:09,"No",NA,"No",52.6333333333333,0.13317440912063,21,-0.646148864967049,8,"winter"
"3848","Liffie","Nielsie",2016-01-01,"M",2019-08-10,0,3.60821917808219,"Juvenile","Sanctuary",NA,0,NA,79,1899-12-31 14:29:31,1899-12-31 15:22:09,"No",NA,"No",52.6333333333333,0.13317440912063,21,-0.646148864967049,8,"winter"
"3849","Liffie","Pietie",2015-12-01,"M",2019-08-10,0,3.69315068493151,"Juvenile","Sanctuary",NA,0,NA,79,1899-12-31 14:29:31,1899-12-31 15:22:09,"No",NA,"No",52.6333333333333,0.13317440912063,21,-0.646148864967049,8,"winter"
"3850","Liffie","Seuntjie",2015-11-01,"M",2019-08-10,0,3.77534246575342,"Juvenile","Sanctuary",NA,0,NA,79,1899-12-31 14:29:31,1899-12-31 15:22:09,"No",NA,"No",52.6333333333333,0.13317440912063,21,-0.646148864967049,8,"winter"
"3851","Liffie","Simone",2015-12-01,"F",2019-08-10,0,3.69315068493151,"Juvenile","Sanctuary",NA,0,NA,79,1899-12-31 14:29:31,1899-12-31 15:22:09,"No",NA,"No",52.6333333333333,0.13317440912063,21,-0.646148864967049,8,"winter"
"3852","Liffie","Vusi",2015-12-01,"F",2019-08-10,1,3.69315068493151,"Juvenile","Sanctuary","OC",21,4,79,1899-12-31 14:29:31,1899-12-31 15:22:09,"No",NA,"No",52.6333333333333,0.13317440912063,21,-0.646148864967049,8,"winter"
"3853","Liffie","Bobby",2015-11-01,"F",2019-08-14,0,3.78630136986301,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3854","Liffie","Boesman",2015-12-01,"M",2019-08-14,0,3.7041095890411,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3855","Liffie","Buddy",2016-08-01,"M",2019-08-14,0,3.03561643835616,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3856","Liffie","CharlieL",2015-11-01,"F",2019-08-14,0,3.78630136986301,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3857","Liffie","Lancelot",2015-10-01,"M",2019-08-14,0,3.87123287671233,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3858","Liffie","Laura",2015-09-01,"F",2019-08-14,0,3.95342465753425,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3859","Liffie","Leia",2015-11-01,"F",2019-08-14,1,3.78630136986301,"Juvenile","Sanctuary","3",28,15,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3860","Liffie","Leipoldt",2015-10-01,"M",2019-08-14,0,3.87123287671233,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3861","Liffie","Levi",2015-09-01,"M",2019-08-14,0,3.95342465753425,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3862","Liffie","Lieffie",2014-11-01,"M",2019-08-14,1,4.78630136986301,"Juvenile","Sanctuary","OC",30,18,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3863","Liffie","Lindie",2015-11-01,"F",2019-08-14,0,3.78630136986301,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3864","Liffie","Lisa",2015-09-01,"F",2019-08-14,0,3.95342465753425,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3865","Liffie","Luan",2016-12-01,"M",2019-08-14,0,2.7013698630137,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3866","Liffie","Luke",2015-10-01,"M",2019-08-14,0,3.87123287671233,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3867","Liffie","Lulu",2015-10-01,"F",2019-08-14,0,3.87123287671233,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3868","Liffie","Marley",2016-11-01,"M",2019-08-14,0,2.78356164383562,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3869","Liffie","Nielsie",2016-01-01,"M",2019-08-14,0,3.61917808219178,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3870","Liffie","Pietie",2015-12-01,"M",2019-08-14,0,3.7041095890411,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3871","Liffie","Seuntjie",2015-11-01,"M",2019-08-14,0,3.78630136986301,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3872","Liffie","Simone",2015-12-01,"F",2019-08-14,0,3.7041095890411,"Juvenile","Sanctuary",NA,0,NA,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3873","Liffie","Vusi",2015-12-01,"F",2019-08-14,1,3.7041095890411,"Juvenile","Sanctuary","OC",30,8,82,1899-12-31 14:13:25,1899-12-31 14:45:34,"No",NA,"No",32.15,-0.546755717390316,21,-0.646148864967049,8,"winter"
"3874","Liffie","Bobby",2015-11-01,"F",2019-08-16,0,3.79178082191781,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3875","Liffie","Boesman",2015-12-01,"M",2019-08-16,0,3.70958904109589,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3876","Liffie","Buddy",2016-08-01,"M",2019-08-16,0,3.04109589041096,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3877","Liffie","CharlieL",2015-11-01,"F",2019-08-16,0,3.79178082191781,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3878","Liffie","Lancelot",2015-10-01,"M",2019-08-16,0,3.87671232876712,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3879","Liffie","Laura",2015-09-01,"F",2019-08-16,0,3.95890410958904,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3880","Liffie","Leia",2015-11-01,"F",2019-08-16,1,3.79178082191781,"Juvenile","Sanctuary","3",30,18,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3881","Liffie","Leipoldt",2015-10-01,"M",2019-08-16,1,3.87671232876712,"Juvenile","Sanctuary","2",4,0,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3882","Liffie","Levi",2015-09-01,"M",2019-08-16,0,3.95890410958904,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3883","Liffie","Lieffie",2014-11-01,"M",2019-08-16,1,4.79178082191781,"Juvenile","Sanctuary","OC",30,16,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3884","Liffie","Lindie",2015-11-01,"F",2019-08-16,0,3.79178082191781,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3885","Liffie","Lisa",2015-09-01,"F",2019-08-16,0,3.95890410958904,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3886","Liffie","Luan",2016-12-01,"M",2019-08-16,0,2.70684931506849,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3887","Liffie","Luke",2015-10-01,"M",2019-08-16,0,3.87671232876712,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3888","Liffie","Lulu",2015-10-01,"F",2019-08-16,0,3.87671232876712,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3889","Liffie","Marley",2016-11-01,"M",2019-08-16,0,2.78904109589041,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3890","Liffie","Nielsie",2016-01-01,"M",2019-08-16,0,3.62465753424658,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3891","Liffie","Pietie",2015-12-01,"M",2019-08-16,0,3.70958904109589,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3892","Liffie","Seuntjie",2015-11-01,"M",2019-08-16,0,3.79178082191781,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3893","Liffie","Simone",2015-12-01,"F",2019-08-16,0,3.70958904109589,"Juvenile","Sanctuary",NA,0,NA,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3894","Liffie","Vusi",2015-12-01,"F",2019-08-16,1,3.70958904109589,"Juvenile","Sanctuary","OC",30,1,86,1899-12-31 14:40:33,1899-12-31 15:11:32,"No",NA,"No",30.9833333333333,-0.585482412960508,21,-0.646148864967049,8,"winter"
"3895","Liffie","Bobby",2015-11-01,"F",2019-08-21,0,3.80547945205479,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3896","Liffie","Boesman",2015-12-01,"M",2019-08-21,0,3.72328767123288,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3897","Liffie","Buddy",2016-08-01,"M",2019-08-21,0,3.05479452054795,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3898","Liffie","CharlieL",2015-11-01,"F",2019-08-21,0,3.80547945205479,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3899","Liffie","Lancelot",2015-10-01,"M",2019-08-21,0,3.89041095890411,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3900","Liffie","Laura",2015-09-01,"F",2019-08-21,0,3.97260273972603,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3901","Liffie","Leia",2015-11-01,"F",2019-08-21,1,3.80547945205479,"Juvenile","Sanctuary","3",30,24,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3902","Liffie","Leipoldt",2015-10-01,"M",2019-08-21,1,3.89041095890411,"Juvenile","Sanctuary","2",1,0,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3903","Liffie","Levi",2015-09-01,"M",2019-08-21,0,3.97260273972603,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3904","Liffie","Lieffie",2014-11-01,"M",2019-08-21,1,4.80547945205479,"Juvenile","Sanctuary","OC",30,13,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3905","Liffie","Lindie",2015-11-01,"F",2019-08-21,0,3.80547945205479,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3906","Liffie","Lisa",2015-09-01,"F",2019-08-21,0,3.97260273972603,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3907","Liffie","Luan",2016-12-01,"M",2019-08-21,0,2.72054794520548,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3908","Liffie","Luke",2015-10-01,"M",2019-08-21,0,3.89041095890411,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3909","Liffie","Lulu",2015-10-01,"F",2019-08-21,0,3.89041095890411,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3910","Liffie","Marley",2016-11-01,"M",2019-08-21,0,2.8027397260274,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3911","Liffie","Nielsie",2016-01-01,"M",2019-08-21,0,3.63835616438356,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3912","Liffie","Pietie",2015-12-01,"M",2019-08-21,0,3.72328767123288,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3913","Liffie","Seuntjie",2015-11-01,"M",2019-08-21,0,3.80547945205479,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3914","Liffie","Simone",2015-12-01,"F",2019-08-21,0,3.72328767123288,"Juvenile","Sanctuary",NA,0,NA,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3915","Liffie","Vusi",2015-12-01,"F",2019-08-21,1,3.72328767123288,"Juvenile","Sanctuary","OC",30,5,88,1899-12-31 14:14:37,1899-12-31 14:54:21,"No",NA,"No",39.7333333333333,-0.295032196184067,21,-0.646148864967049,8,"winter"
"3916","Liffie","Bobby",2015-11-01,"F",2019-08-22,0,3.80821917808219,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3917","Liffie","Boesman",2015-12-01,"M",2019-08-22,0,3.72602739726027,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3918","Liffie","Buddy",2016-08-01,"M",2019-08-22,0,3.05753424657534,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3919","Liffie","CharlieL",2015-11-01,"F",2019-08-22,0,3.80821917808219,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3920","Liffie","Lancelot",2015-10-01,"M",2019-08-22,0,3.89315068493151,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3921","Liffie","Laura",2015-09-01,"F",2019-08-22,0,3.97534246575342,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3922","Liffie","Leia",2015-11-01,"F",2019-08-22,1,3.80821917808219,"Juvenile","Sanctuary","OC",27,17,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3923","Liffie","Leipoldt",2015-10-01,"M",2019-08-22,0,3.89315068493151,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3924","Liffie","Levi",2015-09-01,"M",2019-08-22,0,3.97534246575342,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3925","Liffie","Lieffie",2014-11-01,"M",2019-08-22,1,4.80821917808219,"Juvenile","Sanctuary","OC",10,1,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3926","Liffie","Lindie",2015-11-01,"F",2019-08-22,0,3.80821917808219,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3927","Liffie","Lisa",2015-09-01,"F",2019-08-22,0,3.97534246575342,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3928","Liffie","Luan",2016-12-01,"M",2019-08-22,0,2.72328767123288,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3929","Liffie","Luke",2015-10-01,"M",2019-08-22,0,3.89315068493151,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3930","Liffie","Lulu",2015-10-01,"F",2019-08-22,0,3.89315068493151,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3931","Liffie","Marley",2016-11-01,"M",2019-08-22,0,2.80547945205479,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3932","Liffie","Nielsie",2016-01-01,"M",2019-08-22,0,3.64109589041096,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3933","Liffie","Pietie",2015-12-01,"M",2019-08-22,0,3.72602739726027,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3934","Liffie","Seuntjie",2015-11-01,"M",2019-08-22,0,3.80821917808219,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3935","Liffie","Simone",2015-12-01,"F",2019-08-22,0,3.72602739726027,"Juvenile","Sanctuary",NA,0,NA,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3936","Liffie","Vusi",2015-12-01,"F",2019-08-22,1,3.72602739726027,"Juvenile","Sanctuary","OC",30,9,92,1899-12-31 14:55:42,1899-12-31 16:15:30,"No",NA,"No",79.8,1.03495317739796,21,-0.646148864967049,8,"winter"
"3937","Liffie","Bobby",2015-11-01,"F",2019-08-26,0,3.81917808219178,"Juvenile","Sanctuary",NA,0,NA,95,1899-12-31 14:06:53,1899-12-31 14:39:14,"No",NA,"No",32.35,-0.540116855292569,21,-0.646148864967049,8,"winter"
"3938","Liffie","Boesman",2015-12-01,"M",2019-08-26,0,3.73698630136986,"Juvenile","Sanctuary",NA,0,NA,95,1899-12-31 14:06:53,1899-12-31 14:39:14,"No",NA,"No",32.35,-0.540116855292569,21,-0.646148864967049,8,"winter"
"3939","Liffie","Buddy",2016-08-01,"M",2019-08-26,0,3.06849315068493,"Juvenile","Sanctuary",NA,0,NA,95,1899-12-31 14:06:53,1899-12-31 14:39:14,"No",NA,"No",32.35,-0.540116855292569,21,-0.646148864967049,8,"winter"
"3940","Liffie","CharlieL",2015-11-01,"F",2019-08-26,0,3.81917808219178,"Juvenile","Sanctuary",NA,0,NA,95,1899-12-31 14:06:53,1899-12-31 14:39:14,"No",NA,"No",32.35,-0.540116855292569,21,-0.646148864967049,8,"winter"
"3941","Liffie","Lancelot",2015-10-01,"M",2019-08-26,0,3.9041095890411,"Juvenile","Sanctuary",NA,0,NA,95,1899-12-31 14:06:53,1899-12-31 14:39:14,"No",NA,"No",32.35,-0.540116855292569,21,-0.646148864967049,8,"winter"
"3942","Liffie","Laura",2015-09-01,"F",2019-08-26,1,3.98630136986301,"Juvenile","Sanctuary","2",1,0,95,1899-12-31 14:06:53,1899-12-31 14:39:14,"No",NA,"No",32.35,-0.540116855292569,21,-0.646148864967049,8,"winter"
"3943","Liffie","Leia",2015-11-01,"F",2019-08-26,1,3.81917808219178,"Juvenile","Sanctuary","OC",21,11,95,1899-12-31 14:06:53,1899-12-31 14:39:14,"No",NA,"No",32.35,-0.540116855292569,21,-0.646148864967049,8,"winter"
"3944","Liffie","Leipoldt",2015-10-01,"M",2019-08-26,0,3.9041095890411,"Juvenile","Sanctuary",NA,0,NA,95,1899-12-31 14:06:53,1899-12-31 14:39:14,"No",NA,"No",32.35,-0.540116855292569,21,-0.646148864967049,8,"winter"
"3945","Liffie","Levi",2015-09-01,"M",2019-08-26,0,3.98630136986301,"Juvenile","Sanctuary",NA,0,NA,95,1899-12-31 14:06:53,1899-12-31 14:39:14,"No",NA,"No",32.35,-0.540116855292569,21,-0.646148864967049,8,"winter"
